id,abstract,classification,timeline,citedby,legal,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10185892-B1,"Diagnostics may be performed on imaging devices such as digital cameras that are provided in large numbers, or mounted in arrays or networks, by providing imaging data captured from such devices to a machine learning system or classifier that has been trained to recognize anomalies based on imaging data. The machine learning system or classifier may be trained using a training set of imaging data previously captured by one or more imaging devices that has been labeled with regard to whether such imaging devices encountered any anomalies when the imaging data was captured, and if so, which anomalies were encountered. Additionally, a perceptual score which represents the quality of a given image or imaging data may be calculated and used to rank or define the image or imaging data in terms of quality, or determine whether the image or imaging data is suitable for its intended purpose.","G06F18/00, G06K9/66, H04N17/00, G06V30/19, G06F18/20, H04N17/002, G06F18/214, G06F18/217, G06F18/243, G06V30/00, G06K9/6256, G06F18/24, G06F18/21, G06V30/10, G06V30/1916, G06F18/24317, G06V30/191","{'2014-05-30': 'Priority to US14/291,086', '2014-12-16': 'Assigned to AMAZON TECHNOLOGIES, INC.', '2018-07-30': 'Priority to US16/048,909', '2019-01-22': 'Publication of US10185892B1', 'Status': 'Active', '2037-06-01': 'Adjusted expiration'}","{'US20190164271A1': 'Ficosa Adas, S.L.U.', 'US20190188846A1': 'Omron Corporation', 'US10769807B1': 'Pet3D Corp', 'US20200285894A1': 'Samsung Electronics Co., Ltd.', 'US10824915B2': 'Capital One Services, Llc', 'US10867217B1': 'Objectvideo Labs, Llc', 'US20210019568A1': 'Hitachi, Ltd.', 'US11176648B2': 'Beijing Xiaomi Mobile Software Co., Ltd.', 'US20220030087A1': 'Intuit Inc.', 'US11373115B2': 'Here Global B.V.', 'US11475680B2': 'Spireon, Inc.'}",{},Automatic large-scale imaging device diagnostics ,"Amazon Technologies, Inc.","Pragyana K. Mishra, David Joseph Rendleman, Jonathan Robert Dughi, Danny Guan",2014-05-30,2014-05-30,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185892B1/en,https://patentimages.storage.googleapis.com/d7/6b/3f/157f1e8b6692e1/US10185892-20190122-D00000.png
US-10185893-B2,"A computer-implemented method of generating, from time-series data, a time-series of data sets for predictive analysis, comprises dividing the time-series data into evenly-sized overlapping segments of data, generating an image representing data for each segment, using the time-series data to determine a trend associated with each image, and storing each of the generated images and its associated trend as a data set. In some embodiments of the method the image from each stored data set is transformed into numerical vectors through a feature extraction process using a pre-trained convolutional neural network. The numerical vectors are stored in association with the data set, and the data sets and associated numerical vectors are used to predict the trend for a new time-series image which has been generated from any time-series data.","G06K9/66, G06V10/443, G06N3/08, G06Q10/04, G06F17/00, G06V10/82, G06K9/6261, G06K9/6256, G06F18/21, G06Q10/00, G06F18/00, G06V10/44, G06V10/454, G06N3/04, G06F18/214, G06Q40/04, G06Q10/06, G06F17/18, G06V10/00, G06F2218/12, G06F18/20, G06Q10/067, G06F18/2163, G06F2218/00, G06Q40/00, G06N3/045, G06K9/6215, G06V10/451, G06N3/02, G06V10/40, G06F17/10, G06F18/22, G06V10/70, G06N3/00, G06F2218/16, G06V10/449","{'2017-02-23': 'Application filed by Fujitsu Ltd', '2017-03-01': 'Assigned to FUJITSU LIMITED', '2017-08-31': 'Publication of US20170249534A1', '2019-01-22': 'Publication of US10185893B2', 'Status': 'Active', '2037-04-17': 'Adjusted expiration'}","{'US20180293772A1': 'Fujifilm Corporation', 'US11048983B2': 'Beijing Dajia Internet Information Technology Co., Ltd.', 'US11314984B2': 'International Business Machines Corporation', 'US20220138778A1': 'Jpmorgan Chase Bank, N.A.', 'US11790049B1': 'Amazon Technologies, Inc.'}",{},Method and apparatus for generating time series data sets for predictive analysis ,Fujitsu Limited,"Joseph TOWNSEND, Eduarda MENDES RODRIGUES",2016-02-29,2017-02-23,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185893B2/en,https://patentimages.storage.googleapis.com/76/52/2c/49d356fb8f6628/US10185893-20190122-D00000.png
US-10185897-B2,"In the event that a moving body (e.g. a person, a car, etc.) is outfitted with a video camera or with a camera-equipped device (e.g. a tablet or a mobile phone), the system described in one aspect is able to understand the motion of the moving by analyzing the video frame sequence captured by the camera. This means that the system can categorize the motion of the body-carrying camera to one of several types (e.g., is this a person walking? is this a person running? etc.), understand the nature of the moving body holding the camera-equipped device (e.g. Is this a car?, Is this a person? etc.) and even to identify the moving body (which car?, which person? etc.).","G06T2207/00, G06K9/6277, G06V40/20, G06F18/24, G06T7/20, G06F18/2413, G06F18/00, G06V40/00, G06K9/6272, G06F18/245, G06T7/246, G06K9/00335, G06K9/6286, G06V10/00, G06T2207/10, G06T7/2033, G06V10/764, G06T7/00, G06F18/20, G06F18/2415, G06F18/241, G06F18/2451, G06F18/24133, G06F18/24137, G06T2207/10016, G06V10/70, G06K9/627","{'2016-11-29': 'Priority to US15/363,032', '2017-03-16': 'Publication of US20170076466A1', '2019-01-22': 'Publication of US10185897B2', 'Status': 'Active', '2034-07-01': 'Anticipated expiration'}",{},{},System and a method for camera motion analysis and understanding from a video sequence ,Irida Labs S.A.,"Ilias Theodorakopoulos, Nikos Fragoulis",2014-07-01,2016-11-29,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185897B2/en,https://patentimages.storage.googleapis.com/de/53/10/31b026e4dfdff5/US10185897-20190122-D00000.png
US-10185914-B2,A system for teaching compositionality to convolutional neural networks includes an unmasked convolutional neural network comprising a first set of convolutional neural network layers; a first masked convolutional neural network comprising a second set of convolutional neural network layers; the unmasked convolutional neural network and the first masked convolutional network sharing convolutional neural network weights; the system training the unmasked and first masked convolutional neural networks simultaneously based on an objective function that seeks to reduce both discriminative loss and compositional loss.,"G06V10/443, G06K9/4628, G06N3/08, G06V10/82, G06K9/6256, G10L15/08, G10L15/16, G06F18/24, G06F18/21, G06K9/6268, G06F18/2413, G06F18/00, G06V10/44, G06V10/454, G06N3/04, G10L15/00, G06F18/214, G06V10/00, G06V10/764, G06F18/20, G06F18/241, G06N3/045, G06V10/451, G06N3/02, G06V10/40, G06V10/70, G06N3/00, G06V10/449, G06K9/627","{'2017-11-03': 'Priority to US15/803,595', '2018-02-23': 'Assigned to VICARIOUS FPC, INC.', '2018-05-03': 'Publication of US20180121805A1', '2018-12-14': 'Priority to US16/221,104', '2019-01-22': 'Publication of US10185914B2', '2021-11-30': 'Priority to US17/537,749', '2022-06-15': 'Assigned to LLC, INTRINSIC I', '2022-07-07': 'Assigned to INTRINSIC INNOVATION LLC', 'Status': 'Active', '2037-11-03': 'Anticipated expiration'}",{},{},System and method for teaching compositionality to convolutional neural networks ,"Vicarious Fpc, Inc.","Austin Charles Stone, Huayan Wang, D. Scott Phoenix, Dileep George",2016-11-03,2017-11-03,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185914B2/en,https://patentimages.storage.googleapis.com/b5/7f/60/fe8ba3f80d0ce6/US10185914-20190122-D00000.png
US-10185917-B2,"Decision systems and processes implementing digital personas are presented. A digital persona is a digital representation of an entity in accordance with a specific set of rules, preferences, or priorities with respect to a defined situation or opportunity. A digital persona may interact with a universe, which can be a set of conditions and information that an artificial intelligence engine implementing the digital personas can perceive. The digital personas can learn, via the artificial intelligence engine, from actions of a user, events in the universe, other personas, or a multitude of other factors. In some examples discussed, the artificial intelligence engine may include a persona artificial intelligence engine and an evolutionary artificial intelligence engine.","G06N5/045, G06Q30/0601, G06Q30/00, G06N99/005, G06N5/00, G06Q30/0613, G06Q30/06, G06N5/04, G06Q30/0619, G06N20/00","{'2014-01-30': 'Priority claimed from US14/169,060', '2014-07-09': 'Application filed by LF TECHNOLOGY DEVELOPMENT Corp Ltd', '2014-08-27': 'Assigned to LF TECHNOLOGY DEVELOPMENT CORPORATION LIMITED', '2015-01-08': 'Publication of US20150012467A1', '2015-01-22': 'Priority to US14/603,227', '2015-03-06': 'Priority to US14/640,865', '2015-06-13': 'Priority to US14/738,881', '2015-07-07': 'Priority to US14/793,618', '2016-07-08': 'Priority to US15/205,818', '2016-08-05': 'Priority to US15/230,346', '2019-01-22': 'Application granted', 'Status': 'Expired - Fee Related', '2037-03-17': 'Adjusted expiration'}","{'US10922105B1': 'International Business Machines Corporation', 'US11055761B2': 'Ebay Inc.', 'US20210314813A1': 'Samsung Electronics Co., Ltd.', 'US20220092444A1': 'Vivek Mishra', 'US11436240B1': 'Kathleen Warnaar', 'US20230010100A1': 'Square Enix Co., Ltd.', 'US11586681B2': 'Bank Of America Corporation'}",{},Computer-aided decision systems ,Lf Technology Development Corporation Limited,"Alex Greystoke, Shy Blick",2013-01-31,2014-07-09,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185917B2/en,https://patentimages.storage.googleapis.com/04/13/f2/af5c11d87c4d78/US10185917-20190122-D00000.png
US-10185924-B1,"Techniques are described for generating response recommendation information that describes one or more response profiles, each including one or more actions that may be performed to respond to a security risk present in a deployed software module. The response recommendation information may quantify, for each response profile, a cost and a benefit due to the performance of the action(s) included in the response profile. The cost may include lost revenues or other value lost due to the action(s). The benefit may include a mitigation of the security risk.","H04L29/06904, H04L63/14, G06F21/50, G06F21/577, G06Q10/06, H04L63/1433, G06Q10/0635, H04L63/00, G06Q10/063, G06Q10/00, G06F21/00, G06F21/57","{'2014-07-01': 'Priority to US14/321,163', '2014-11-17': 'Assigned to AMAZON TECHNOLOGIES, INC.', '2019-01-22': 'Publication of US10185924B1', 'Status': 'Expired - Fee Related', '2036-11-07': 'Adjusted expiration'}","{'US20170346846A1': 'Valarie Ann Findlay', 'US10320938B2': 'International Business Machines Corporation', 'US10521583B1': 'BitSight Technologies, Inc.', 'US10594723B2': 'BitSight Technologies, Inc.', 'US10726136B1': 'BitSight Technologies, Inc.', 'US10749893B1': 'BitSight Technologies, Inc.', 'US10764298B1': 'BitSight Technologies, Inc.', 'US10785245B2': 'BitSight Technologies, Inc.', 'US10791140B1': 'BitSight Technologies, Inc.', 'US10805331B2': 'BitSight Technologies, Inc.', 'US10812520B2': 'BitSight Technologies, Inc.', 'US10848382B1': 'BitSight Technologies, Inc.', 'US10893021B2': 'BitSight Technologies, Inc.', 'US10893067B1': 'BitSight Technologies, Inc.', 'US11023585B1': 'BitSight Technologies, Inc.', 'US11032244B2': 'BitSight Technologies, Inc.', 'US20210266157A1': 'Electronics And Telecommunications Research Institute', 'US11119751B2': 'International Business Machines Corporation', 'US20210350007A1': 'Forcepoint, LLC', 'US11182720B2': 'BitSight Technologies, Inc.', 'US11200323B2': 'BitSight Technologies, Inc.', 'US11240014B1': 'Wells Fargo Bank, N.A.', 'US11322050B1': 'Wells Fargo Bank, N.A.', 'US11343270B1': 'Wells Fargo Bank, N.A.', 'US11374958B2': 'International Business Machines Corporation', 'US11449799B1': 'Wells Fargo Bank, N.A.', 'US11477016B1': 'Wells Fargo Bank, N.A.', 'US11533175B1': 'Wells Fargo Bank, N.A.', 'US20220405077A1': 'Microsoft Technology Licensing, Llc', 'US11626983B1': 'Wells Fargo Bank, N.A.', 'US11689555B2': 'BitSight Technologies, Inc.', 'US11838410B1': 'Wells Fargo Bank, N.A.', 'US11888872B2': 'International Business Machines Corporation'}",{},Security risk response impact analysis ,"Amazon Technologies, Inc.","Jon Arron McClintock, George Nikolaos Stathakopoulos",2014-07-01,2014-07-01,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185924B1/en,https://patentimages.storage.googleapis.com/1d/0b/5e/72b1b9360e9e07/US10185924-20190122-D00000.png
US-10185930-B1,"A data analysis system stores in-memory representation of a distributed data structure across a plurality of processors of a parallel or distributed system. Client applications interact with the in-memory distributed data structure to process queries using the in-memory distributed data structure and to modify the in-memory distributed data structure. The data analysis system creates uniform resource identifier (URI) to identify each in-memory distributed data structure. The URI can be communicated from one client application to another application using communication mechanisms outside the data analysis system, for example, by email, thereby allowing other client devices to interact with a particular in-memory distributed data structure. The in-memory distributed data structure can be a machine learning model that is trained by one client device and executed by another client device. A client application can interact with the in-memory distributed data structure using different programming languages.","H04L12/16, G06Q10/101, G06F16/20, G06F8/00, H04L12/18, H04L67/141, G06F16/2291, G06Q10/00, H04L67/00, H04L12/1822, G06Q10/10, G06F16/28, G06F8/31, G06F16/90, G06F16/23, H04L12/00, G06F16/95, H04L67/14, G06F8/30, H04L12/02, G06F8/315, G06F16/27, G06F16/00, G06F16/22, G06F16/30, H04L12/1813, G06F16/955, G06N20/00","{'2015-07-30': 'Priority to US14/814,456', '2017-03-08': 'Assigned to Arimo, Inc.', '2017-12-21': 'Assigned to Arimo, LLC', '2019-01-22': 'Publication of US10185930B1', 'Status': 'Expired - Fee Related', '2036-11-09': 'Adjusted expiration'}",{},{},Collaboration using shared documents for processing distributed data ,"Arimo, Inc.","Christopher T. Nguyen, Anh H. Trinh, Bach D. Bui",2014-12-01,2015-07-30,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185930B1/en,https://patentimages.storage.googleapis.com/d8/a1/14/6e045613572bfa/US10185930-20190122-D00000.png
US-10185948-B2,"A mobile device having a position determination device and a mobile application configured, in response to the location of the mobile device determined by the position determination device, to: predict a transaction based at least in part on the location of the mobile device; select, based at least in part on the location of the mobile device, a first account for the transaction from a plurality of accounts identified by the identification information; and provide, via the user interface, an alert identifying the first account, before a user of the mobile device begins to make the transaction. The prediction can be made based on a location pattern relative to the location of a transaction terminal and/or the detection of short-range wireless signals of the transaction terminal.","G06Q20/32, G06Q20/08, G06Q20/202, H04M2250/10, G06Q20/20, G06Q20/30, H04W84/12, H04M2242/00, G06Q20/405, H04M2203/105, H04W4/029, H04W84/02, H04M2203/00, H04W4/02, H04M2242/14, H04W84/00, H04W4/023, H04M2203/10, H04W4/00, G06Q20/227, G06Q20/322, H04W4/80, H04M2250/00, H04W84/10, G06Q20/38, G06Q20/22, G06Q20/00, G06Q20/40, G06Q20/3224","{'2016-05-05': 'Priority to US15/147,559', '2016-05-23': 'Assigned to VISA INTERNATIONAL SERVICE ASSOCIATION', '2016-11-10': 'Publication of US20160328698A1', '2018-12-13': 'Priority to US16/218,818', '2019-01-22': 'Publication of US10185948B2', '2020-01-24': 'Priority to US16/751,679', '2022-05-11': 'Priority to US17/741,681', 'Status': 'Active', '2037-02-08': 'Adjusted expiration'}","{'US11134359B2': 'xAd, Inc.', 'US11146911B2': 'xAd, Inc.', 'US11172324B2': 'xAd, Inc.', 'US11188974B2': 'Paypal, Inc.', 'US11276112B2': 'Intuit Inc.'}",{},Systems and methods to generate a location dependent alert in a mobile device of a user ,Visa International Service Association,"Lavanya Kumaraguruparan, William Warren Ringer",2015-05-06,2016-05-05,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185948B2/en,https://patentimages.storage.googleapis.com/c1/9e/b1/24a0cea223bfc1/US10185948-20190122-D00000.png
US-10185955-B1,"An example device may include a plurality of card slots configured to hold at least two transaction cards, each card slot, of the plurality of card slots, including a card reader, one or more memories; and one or more processors, communicatively coupled to the one or more memories, to receive transaction information associated with a transaction at a transaction terminal; identify business information associated with the transaction; select a transaction card from the at least two transaction cards based on the transaction information and the business information; and provide a transaction token, associated with the selected transaction card, to be used in connection with the transaction terminal to process the transaction.","G06Q20/32, G06Q20/36, G06Q30/00, G06Q20/3278, G06Q20/327, G06Q20/3224, G06Q20/367, G06Q20/40, G06Q20/38, G06Q20/3674, G06Q20/30, G06Q20/105, G06Q30/06, G06Q20/10, G06Q20/00, G06Q20/405, G06Q20/08, G06Q20/322","{'2018-01-10': 'Assigned to CAPITAL ONE SERVICES, LLC', '2019-01-18': 'Priority to US16/252,268', '2019-01-22': 'Publication of US10185955B1', 'Status': 'Active', '2038-01-10': 'Anticipated expiration'}","{'US11113696B2': 'U.S. Bancorp, National Association', 'US11138486B1': 'Wells Fargo Bank N.A.', 'US11176334B1': 'Wells Fargo Bank, N.A.', 'US11651182B2': 'Mileke Armein Davis'}",{},Electronic wallet device for business transactions ,"Capital One Services, Llc","Adam Koeppel, James ZARAKAS",2018-01-10,2018-01-10,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185955B1/en,https://patentimages.storage.googleapis.com/54/ba/f9/b17df0cbcd6879/US10185955-20190122-D00000.png
US-10185975-B2,"The present disclosure is directed toward systems and methods for generating an un-subscription model and predicting whether a potential customer will un-subscribe from receiving electronic marketing content from a marketing source. For example, systems and methods described herein involve generating a prediction un-subscription model that predicts whether a potential customer is prone to un-subscribe from receiving future communications about a product or merchant in response to receiving a communication for the product or merchant. The systems and methods further involve determining an appropriate action to take with regard to a potential customer based on whether the potential customer is prone to un-subscribe from receiving future communications.","G06Q30/0251, G06Q30/00, G06Q30/02, G06Q30/0257, G06Q30/0241","{'2015-02-04': 'Assigned to ADOBE SYSTEMS INCORPORATED', '2015-03-05': 'Assigned to ADOBE SYSTEMS INCORPORATED', '2016-08-04': 'Publication of US20160225025A1', '2018-11-15': 'Priority to US16/192,517', '2019-01-22': 'Publication of US10185975B2', '2019-04-08': 'Assigned to ADOBE INC.', 'Status': 'Active', '2036-05-15': 'Adjusted expiration'}","{'US20190266622A1': 'Thinkcx Technologies, Inc.', 'US10762517B2': 'Ebay Inc.', 'US11100568B2': 'Paypal, Inc.'}",{},Predicting unsubscription of potential customers ,Adobe Systems Incorporated,"Moumita Sinha, Kandarp Sunil Khandwala, Harvineet Singh, Dharwar Prasanna Kumar Tejas",2015-02-04,2015-02-04,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185975B2/en,https://patentimages.storage.googleapis.com/ff/c0/7f/f81e844e0ead19/US10185975-20190122-D00000.png
US-10185980-B1,"Techniques for computing a feature based on variables may be provided. For example, historical realizations associated with a first variable may be accessed. The first variable may be associated with an item. Realizations of the first variable may be based on one or more factors associated with the item. Historical realization of a second variable associated with the item may also be accessed. The historical realizations of the first and second variables may be analyzed to generate an expected realization of the first variable as a function of the second variable. The feature may be computed based on the generated function.","G06Q30/0601, G06Q30/00, G06Q10/08, G06Q10/087, G06Q30/0605, G06Q30/06, G06Q10/00","{'2015-05-04': 'Priority to US14/703,751', '2015-11-04': 'Assigned to AMAZON TECHNOLOGIES, INC.', '2019-01-22': 'Publication of US10185980B1', 'Status': 'Expired - Fee Related', '2037-10-03': 'Adjusted expiration'}",{},{},Efficiently computing a feature based on a plurality of variables ,"Amazon Technologies, Inc.","Jingchen Wu, Zhihao Cen, Jingqiao Zhang, Jeffrey B. Maurer, Deepak Bhatia, Ali Sadighian",2015-05-04,2015-05-04,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185980B1/en,https://patentimages.storage.googleapis.com/b1/79/58/90a60a858dba45/US10185980-20190122-D00000.png
US-10185997-B1,"Methods and systems for determining fault for an accident involving a vehicle having one or more autonomous (and/or semi-autonomous) operation features are provided. According to certain aspects, operating data from sensors within or near the vehicle may be used to determine the occurrence of a vehicle accident, such as a collision. The operating data may further be used to determine an allocation of fault for the accident between a vehicle operator, the autonomous operation features, or a third party. The allocation of fault may be used to adjust risk levels or profiles associated with the vehicle operator or with the autonomous operation features.","H04L67/12, B60R21/00, B60W2050/0096, G01S15/93, G01S13/00, G07C5/0808, G08G1/20, G06F30/15, B60W40/08, G01S2013/9318, G08G1/096741, G01S19/38, G05B15/02, G06Q20/085, G01S13/93, G08B25/01, H04W4/30, H04W4/44, G08G1/096708, G08G1/0962, G08G1/096791, G08G1/14, G08G1/0967, G01S17/93, G01S19/48, G08G1/09675, G01S19/01, G06Q20/00, G08G1/165, G07C5/00, G01S19/13, G08G1/096733, G08B21/02, B60W2050/0062, G06Q40/04, G01S15/88, B60R2021/0027, G08B21/06, G07C5/0816, G07C5/0841, B60W2050/0095, G07C5/008, H04W4/90, G06V20/59, B60W40/09, G01S19/00, G01S15/00, H04W4/00, G08G1/16, G06F30/00, H04W4/46, G08G1/145, B60Q11/005, G08G1/096758, G06Q20/0855, G08G1/096783, B60W40/00, G06Q10/063, G08G1/00, G08G1/141, G01S13/88, G08G1/096725, B60Q11/00, G07C5/085, H04L67/00, G08B25/08, G08G1/205, G08G1/143, G06Q10/0635, G06F30/10, G08B21/00, G08G1/166, G08G1/096775, G01S17/931, G08G1/005, G06F30/20, G08G1/147, G08G1/096766, G06Q40/00, G06V20/50, G06Q40/08, G06V20/597, H04W4/40, G06Q50/40, G01S17/00, G01S17/88, G07C5/08, B60W30/00, G08G1/09, B60W50/00, B60W30/14, G01S13/931, G06Q10/00, G05B15/00, G08G1/167, B60Q9/00, G08B25/00, G06Q10/06, B60W2050/0075, G06V20/00, B60W30/16, B60W2040/0818, H04L67/01, G01S19/42, G01S19/39, G01S15/931, G08G1/164, G06Q20/08","{'2015-05-15': 'Assigned to STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY', '2018-11-14': 'Priority to US16/190,765', '2019-01-22': 'Publication of US10185997B1', '2020-06-08': 'Priority to US16/895,330', 'Status': 'Active', '2035-07-19': 'Adjusted expiration'}","{'US10386845B1': 'State Farm Mutual Automobile Insurance Company', 'US10504306B1': 'State Farm Mutual Automobile Insurance Company', 'US10679497B1': 'State Farm Mutual Automobile Insurance Company', 'US10719886B1': 'State Farm Mutual Automobile Insurance Company', 'US10723312B1': 'State Farm Mutual Automobile Insurance Company', 'US10748419B1': 'State Farm Mutual Automobile Insurance Company', 'US10821971B1': 'State Farm Mutual Automobile Insurance Company', 'US11242051B1': 'State Farm Mutual Automobile Insurance Company', 'US20220051340A1': 'GM Global Technology Operations LLC', 'US11282143B1': 'State Farm Mutual Automobile Insurance Company', 'US11321972B1': 'State Farm Mutual Automobile Insurance Company', 'US11441916B1': 'State Farm Mutual Automobile Insurance Company', 'US11450099B2': 'Toyota Motor North America, Inc.', 'US11508189B2': 'Toyota Motor North America, Inc.', 'US11580604B1': 'State Farm Mutual Automobile Insurance Company', 'US11615200B2': 'Toyota Motor North America, Inc.', 'US11636758B2': 'Toyota Motor North America, Inc.', 'US11662732B1': 'State Farm Mutual Automobile Insurance Company', 'US11669090B2': 'State Farm Mutual Automobile Insurance Company', 'US11710097B2': 'BlueOwl, LLC', 'US20230237584A1': 'BlueOwl, LLC', 'US11719545B2': 'Hyundai Motor Company', 'US11735043B2': 'BlueOwl, LLC', 'US11949999B2': 'BlueOwl, LLC'}",{},Accident fault determination for autonomous vehicles ,State Farm Mutual Automobile Insurance Company,"Blake Konrardy, Scott T. Christensen, Gregory Hayward, Scott Farris",2014-05-20,2015-05-15,2019-01-22,2019-01-22,https://patents.google.com/patent/US10185997B1/en,https://patentimages.storage.googleapis.com/a1/9a/78/b175bf8677ed18/US10185997-20190122-D00000.png
